	3rd-party-talk	Acknowledge (Backchannel)	Action-directive	Agree/Accept	Apology	Appreciation	Collaborative Completion	Conventional-closing	Conventional-opening	Declarative Yes-No-Question	Downplayer	Hold Before Answer/Agreement	No Answers	Offers, Options, Commits	Open-Question	Or-Clause	Other	Quotation	Reject	Repeat-phrase	Rhetorical-Question	Signal-non-understanding	Statement-non-opinion	Statement-opinion	Summarize/Reformulate	Thanking	Uninterpretable	Wh-Question	Yes-No-Question
Signal-non-understanding|Wh-Question	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Statement-non-opinion|Acknowledge (Backchannel)	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Statement-non-opinion|Action-directive	0.000000	0.000000	0.048913	0.000000	0.000000	0.000000	0.000906	0.000000	0.000000	0.002717	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000776	0.006793	0.000000	0.000000	0.024457	0.000000	0.147774	0.002717	0.000000	0.000000	0.000000	0.033514	0.014040
Statement-non-opinion|Agree/Accept	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005435	0.000000
Statement-non-opinion|Apology	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005435	0.005435
Statement-non-opinion|Appreciation	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.010870	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Statement-non-opinion|Collaborative Completion	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005435	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005435	0.000000	0.000000	0.048913	0.000000	0.000000	0.000000	0.000000	0.000000	0.010870
Statement-non-opinion|Conventional-closing	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005435	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Statement-non-opinion|Conventional-opening	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.016304	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Statement-non-opinion|Declarative Yes-No-Question	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.016304	0.000000	0.000000	0.000000	0.000000	0.000000	0.005435
Statement-non-opinion|Downplayer	0.000000	0.000000	0.005435	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.010870
Statement-non-opinion|Hold Before Answer/Agreement	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002717	0.000000	0.024457	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Statement-non-opinion|No Answers	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005435	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Statement-non-opinion|Offers, Options, Commits	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.010870	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Statement-non-opinion|Open-Question	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005435	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Statement-non-opinion|Or-Clause	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005435	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Statement-non-opinion|Other	0.000000	0.000000	0.005435	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002717	0.000000	0.000000	0.013587	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Statement-non-opinion|Quotation	0.000000	0.000000	0.005435	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.010870	0.000000	0.000000	0.000000	0.000000	0.000000	0.016304	0.000000	0.090580	0.000000	0.000000	0.005435	0.000000	0.042572	0.013587
Statement-non-opinion|Repeat-phrase	0.000000	0.000000	0.000000	0.000000	0.000000	0.005435	0.005435	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005435	0.000000	0.008152	0.000000	0.000000	0.000000	0.002717	0.010870	0.000000
Statement-non-opinion|Rhetorical-Question	0.000000	0.000000	0.041214	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.004982	0.000000	0.000000	0.000000	0.003623	0.000000	0.012681	0.018116	0.000000	0.000000	0.095109	0.000000	0.116848	0.002717	0.000000	0.000000	0.008152	0.080616	0.056159
Statement-non-opinion|Signal-non-understanding	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.010870	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Statement-non-opinion|Statement-non-opinion	0.000000	0.000000	0.043362	0.000906	0.000259	0.005435	0.004847	0.001993	0.006861	0.001225	0.001747	0.000639	0.000000	0.000320	0.000543	0.000000	0.001879	0.018505	0.000000	0.002310	0.087634	0.001812	0.335062	0.007821	0.000340	0.002717	0.003512	0.084967	0.091826
Statement-non-opinion|Statement-opinion	0.000000	0.000000	0.010870	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.059783	0.000000	0.000000	0.000000	0.000000	0.005435	0.000000
Statement-non-opinion|Summarize/Reformulate	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005435	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Statement-non-opinion|Thanking	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005435	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Statement-non-opinion|Uninterpretable	0.000000	0.000000	0.005435	0.000000	0.000000	0.000000	0.005435	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005435	0.000000	0.000000	0.005435	0.000000	0.005435	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005435	0.000000	0.000000
Statement-non-opinion|Wh-Question	0.000000	0.000000	0.023279	0.000000	0.000000	0.001812	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005435	0.000000	0.002717	0.008152	0.000000	0.001766	0.027627	0.000000	0.212772	0.000000	0.000000	0.000000	0.000000	0.087591	0.069067
Statement-non-opinion|Yes-No-Question	0.000000	0.000000	0.046830	0.000000	0.002717	0.000000	0.006211	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.004529	0.001812	0.000906	0.021739	0.000000	0.002717	0.070199	0.000000	0.224625	0.000000	0.001359	0.000000	0.000000	0.032428	0.105668
Statement-opinion|Action-directive	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005435	0.000000	0.000000	0.000000	0.000000	0.005435	0.000000	0.000000	0.000000	0.000000	0.000000	0.005435
Statement-opinion|Agree/Accept	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Statement-opinion|Apology	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Statement-opinion|Collaborative Completion	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Statement-opinion|Declarative Yes-No-Question	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Statement-opinion|Downplayer	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Statement-opinion|Hold Before Answer/Agreement	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Statement-opinion|Quotation	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Statement-opinion|Rhetorical-Question	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Statement-opinion|Statement-non-opinion	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.054348	0.000000	0.000000	0.000000	0.000000	0.005435	0.010870
Statement-opinion|Statement-opinion	0.000000	0.000000	0.005435	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Statement-opinion|Summarize/Reformulate	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Statement-opinion|Wh-Question	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005435	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Statement-opinion|Yes-No-Question	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005435	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Summarize/Reformulate|Action-directive	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Summarize/Reformulate|Declarative Yes-No-Question	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Summarize/Reformulate|Rhetorical-Question	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005435
Summarize/Reformulate|Statement-non-opinion	0.000000	0.000000	0.005435	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Summarize/Reformulate|Statement-opinion	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Summarize/Reformulate|Yes-No-Question	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005435	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Thanking|Action-directive	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Thanking|Statement-non-opinion	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005435	0.000000	0.000000	0.000000	0.000000	0.005435	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Thanking|Yes-No-Question	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005435	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Uninterpretable|Action-directive	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005435	0.000000	0.000000
Uninterpretable|Collaborative Completion	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005435	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Uninterpretable|Conventional-opening	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Uninterpretable|No Answers	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Uninterpretable|Open-Question	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005435	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Uninterpretable|Other	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005435	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Uninterpretable|Quotation	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Uninterpretable|Repeat-phrase	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005435	0.000000
Uninterpretable|Rhetorical-Question	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002717	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002717	0.000000	0.000000
Uninterpretable|Statement-non-opinion	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005435	0.000000	0.021739	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Uninterpretable|Uninterpretable	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005435	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Uninterpretable|Wh-Question	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005435	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Uninterpretable|Yes-No-Question	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Wh-Question|Action-directive	0.000000	0.000000	0.021739	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005435	0.000000	0.000000	0.000000	0.000000	0.052536	0.000000	0.000000	0.000000	0.000000	0.003623	0.019928
Wh-Question|Agree/Accept	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Wh-Question|Appreciation	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005435	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Wh-Question|Collaborative Completion	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.010870	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Wh-Question|Conventional-closing	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005435	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Wh-Question|Conventional-opening	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Wh-Question|Declarative Yes-No-Question	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005435	0.000000	0.000000	0.000000	0.000000	0.005435	0.000000
Wh-Question|Downplayer	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Wh-Question|Hold Before Answer/Agreement	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Wh-Question|No Answers	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Wh-Question|Offers, Options, Commits	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Wh-Question|Open-Question	0.000000	0.000000	0.005435	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Wh-Question|Other	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.010870	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Wh-Question|Quotation	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.010870	0.000000	0.000000	0.000000	0.000000	0.051630	0.000000	0.000000	0.000000	0.000000	0.029891	0.000000
Wh-Question|Repeat-phrase	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005435	0.000000	0.000000	0.000000	0.000000	0.005435	0.000000
Wh-Question|Rhetorical-Question	0.000000	0.000000	0.019022	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.019022	0.000000	0.000000	0.027355	0.000000	0.053804	0.000000	0.005435	0.000000	0.000000	0.057428	0.024457
Wh-Question|Statement-non-opinion	0.000000	0.000000	0.031703	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002899	0.000000	0.000000	0.000000	0.000000	0.000000	0.013587	0.000000	0.000000	0.100996	0.000000	0.235719	0.001087	0.000000	0.000000	0.000000	0.045743	0.051963
Wh-Question|Statement-opinion	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Wh-Question|Summarize/Reformulate	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Wh-Question|Uninterpretable	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Wh-Question|Wh-Question	0.000000	0.000000	0.018267	0.000000	0.000000	0.000000	0.001812	0.005435	0.000000	0.001359	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.017210	0.000000	0.000000	0.049607	0.000000	0.094746	0.000000	0.000000	0.000000	0.000000	0.099124	0.054831
